k,logLik,in_95
0.12470486063666428,-735.1240404950062,FALSE
0.12489183856797467,-735.1166584649612,FALSE
0.125079096847193,-735.1092543152243,FALSE
0.12526663589466283,-735.1018279796175,FALSE
0.12545445613135783,-735.0943793917651,FALSE
0.12564255797888285,-735.0869084850935,FALSE
0.12583094185947502,-735.0794151928311,FALSE
0.12601960819600433,-735.0718994480064,FALSE
0.12620855741197504,-735.0643611834487,FALSE
0.12639778993152623,-735.0568003317866,FALSE
0.12658730617943303,-735.0492168254482,FALSE
0.12677710658110736,-735.0416105966594,FALSE
0.12696719156259909,-735.0339815774453,FALSE
0.12715756155059685,-735.0263296996266,FALSE
0.12734821697242898,-735.0186548948219,FALSE
0.12753915825606466,-735.0109570944456,FALSE
0.12773038583011456,-735.0032362297077,FALSE
0.12792190012383226,-734.9954922316127,FALSE
0.12811370156711466,-734.9877250309595,FALSE
0.1283057905905035,-734.979934558341,FALSE
0.1284981676251858,-734.9721207441429,FALSE
0.12869083310299528,-734.9642835185433,FALSE
0.12888378745641313,-734.9564228115121,FALSE
0.1290770311185688,-734.9485385528108,FALSE
0.12927056452324143,-734.9406306719909,FALSE
0.12946438810486027,-734.9326990983944,FALSE
0.1296585022985062,-734.9247437611524,FALSE
0.1298529075399122,-734.9167645891848,FALSE
0.1300476042654648,-734.9087615111991,FALSE
0.13024259291220464,-734.9007344556915,FALSE
0.13043787391782777,-734.892683350944,FALSE
0.13063344772068652,-734.8846081250247,FALSE
0.1308293147597903,-734.8765087057882,FALSE
0.13102547547480697,-734.8683850208732,FALSE
0.1312219303060634,-734.8602369977033,FALSE
0.13141867969454693,-734.8520645634852,FALSE
0.13161572408190578,-734.8438676452093,FALSE
0.1318130639104507,-734.8356461696478,FALSE
0.1320106996231553,-734.8274000633551,FALSE
0.1322086316636576,-734.8191292526662,FALSE
0.13240686047626074,-734.8108336636972,FALSE
0.13260538650593398,-734.8025132223431,FALSE
0.13280421019831382,-734.7941678542793,FALSE
0.13300333199970482,-734.7857974849584,FALSE
0.13320275235708087,-734.7774020396117,FALSE
0.13340247171808586,-734.7689814432475,FALSE
0.13360249053103507,-734.7605356206503,FALSE
0.13380280924491572,-734.7520644963809,FALSE
0.13400342830938844,-734.743567994775,FALSE
0.13420434817478802,-734.735046039943,FALSE
0.1344055692921243,-734.7264985557691,FALSE
0.1346070921130836,-734.717925465911,FALSE
0.13480891709002926,-734.7093266937982,FALSE
0.135011044676003,-734.7007021626328,FALSE
0.13521347532472588,-734.6920517953876,FALSE
0.13541620949059904,-734.6833755148064,FALSE
0.13561924762870511,-734.6746732434021,FALSE
0.135822590194809,-734.6659449034576,FALSE
0.13602623764535893,-734.6571904170237,FALSE
0.13623019043748757,-734.648409705919,FALSE
0.13643444902901297,-734.6396026917294,FALSE
0.13663901387843966,-734.6307692958071,FALSE
0.13684388544495957,-734.62190943927,FALSE
0.13704906418845314,-734.6130230430014,FALSE
0.13725455056949037,-734.6041100276481,FALSE
0.1374603450493318,-734.5951703136213,FALSE
0.13766644808992953,-734.5862038210946,FALSE
0.13787286015392838,-734.5772104700044,FALSE
0.13807958170466678,-734.5681901800481,FALSE
0.13828661320617783,-734.5591428706841,FALSE
0.13849395512319054,-734.5500684611311,FALSE
0.1387016079211306,-734.5409668703671,FALSE
0.1389095720661215,-734.5318380171284,FALSE
0.13911784802498575,-734.5226818199101,FALSE
0.13932643626524568,-734.5134981969638,FALSE
0.13953533725512468,-734.504287066298,FALSE
0.13974455146354817,-734.4950483456769,FALSE
0.1399540793601446,-734.4857819526203,FALSE
0.14016392141524656,-734.4764878044016,FALSE
0.140374078099892,-734.4671658180484,FALSE
0.14058454988582494,-734.4578159103411,FALSE
0.14079533724549684,-734.4484379978122,FALSE
0.1410064406520674,-734.4390319967459,FALSE
0.1412178605794059,-734.4295978231768,FALSE
0.14142959750209208,-734.42013539289,FALSE
0.1416416518954172,-734.4106446214195,FALSE
0.14185402423538515,-734.4011254240476,FALSE
0.14206671499871362,-734.3915777158049,FALSE
0.142279724662835,-734.3820014114691,FALSE
0.14249305370589754,-734.3723964255635,FALSE
0.1427067026067664,-734.3627626723576,FALSE
0.14292067184502474,-734.3531000658652,FALSE
0.14313496190097477,-734.3434085198447,FALSE
0.14334957325563888,-734.3336879477972,FALSE
0.14356450639076065,-734.3239382629667,FALSE
0.14377976178880603,-734.3141593783388,FALSE
0.1439953399329643,-734.3043512066404,FALSE
0.14421124130714927,-734.2945136603379,FALSE
0.14442746639600024,-734.2846466516381,FALSE
0.14464401568488325,-734.2747500924859,FALSE
0.144860889659892,-734.2648238945642,FALSE
0.14507808880784903,-734.2548679692935,FALSE
0.1452956136163069,-734.24488222783,FALSE
0.14551346457354908,-734.2348665810656,FALSE
0.14573164216859114,-734.2248209396282,FALSE
0.145950146891182,-734.214745213878,FALSE
0.14616897923180477,-734.2046393139094,FALSE
0.14638813968167802,-734.1945031495493,FALSE
0.14660762873275682,-734.184336630356,FALSE
0.14682744687773386,-734.1741396656191,FALSE
0.14704759461004052,-734.1639121643576,FALSE
0.14726807242384812,-734.1536540353203,FALSE
0.1474888808140688,-734.1433651869846,FALSE
0.14771002027635682,-734.1330455275555,FALSE
0.1479314913071096,-734.1226949649644,FALSE
0.1481532944034689,-734.1123134068698,FALSE
0.14837543006332168,-734.1019007606543,FALSE
0.14859789878530164,-734.0914569334259,FALSE
0.14882070106878997,-734.080981832016,FALSE
0.1490438374139167,-734.0704753629784,FALSE
0.14926730832156165,-734.0599374325899,FALSE
0.1494911142933557,-734.0493679468476,FALSE
0.14971525583168188,-734.0387668114694,FALSE
0.14993973343967643,-734.0281339318927,FALSE
0.15016454762122997,-734.0174692132736,FALSE
0.15038969888098866,-734.0067725604863,FALSE
0.15061518772435528,-733.9960438781219,FALSE
0.15084101465749042,-733.9852830704875,FALSE
0.1510671801873136,-733.9744900416065,FALSE
0.15129368482150435,-733.9636646952157,FALSE
0.15152052906850338,-733.9528069347667,FALSE
0.15174771343751386,-733.9419166634231,FALSE
0.15197523843850236,-733.9309937840612,FALSE
0.15220310458220002,-733.9200381992681,FALSE
0.15243131238010385,-733.9090498113417,FALSE
0.1526598623444777,-733.8980285222887,FALSE
0.15288875498835358,-733.8869742338248,FALSE
0.15311799082553262,-733.8758868473741,FALSE
0.15334757037058638,-733.8647662640666,FALSE
0.15357749413885793,-733.8536123847388,FALSE
0.1538077626464631,-733.8424251099323,FALSE
0.15403837641029147,-733.8312043398934,FALSE
0.15426933594800765,-733.8199499745712,FALSE
0.15450064177805245,-733.808661913618,FALSE
0.15473229441964395,-733.7973400563875,FALSE
0.1549642943927788,-733.7859843019344,FALSE
0.15519664221823332,-733.7745945490128,FALSE
0.15542933841756454,-733.7631706960767,FALSE
0.15566238351311157,-733.7517126412775,FALSE
0.15589577802799678,-733.7402202824649,FALSE
0.1561295224861268,-733.7286935171835,FALSE
0.1563636174121938,-733.7171322426749,FALSE
0.1565980633316766,-733.7055363558745,FALSE
0.15683286077084202,-733.6939057534115,FALSE
0.15706801025674583,-733.682240331608,FALSE
0.15730351231723416,-733.6705399864782,FALSE
0.15753936748094444,-733.6588046137267,FALSE
0.15777557627730687,-733.647034108749,FALSE
0.15801213923654536,-733.6352283666291,FALSE
0.15824905688967886,-733.62338728214,FALSE
0.15848632976852242,-733.6115107497411,FALSE
0.15872395840568865,-733.5995986635791,FALSE
0.15896194333458855,-733.5876509174855,FALSE
0.159200285089433,-733.5756674049769,FALSE
0.15943898420523392,-733.5636480192536,FALSE
0.15967804121780518,-733.5515926531982,FALSE
0.1599174566637643,-733.5395011993754,FALSE
0.16015723108053323,-733.5273735500306,FALSE
0.16039736500633975,-733.5152095970892,FALSE
0.1606378589802186,-733.5030092321556,FALSE
0.1608787135420128,-733.4907723465122,FALSE
0.1611199292323747,-733.4784988311188,FALSE
0.1613615065927674,-733.466188576611,FALSE
0.16160344616546574,-733.4538414732992,FALSE
0.16184574849355765,-733.441457411169,FALSE
0.16208841412094546,-733.4290362798786,FALSE
0.16233144359234686,-733.4165779687588,FALSE
0.16257483745329634,-733.4040823668114,FALSE
0.1628185962501463,-733.3915493627093,FALSE
0.16306272053006843,-733.3789788447941,FALSE
0.16330721084105465,-733.3663707010763,FALSE
0.1635520677319187,-733.3537248192334,FALSE
0.16379729175229707,-733.3410410866103,FALSE
0.1640428834526504,-733.3283193902164,FALSE
0.1642888433842647,-733.3155596167264,FALSE
0.16453517209925253,-733.3027616524782,FALSE
0.1647818701505542,-733.2899253834723,FALSE
0.16502893809193922,-733.2770506953708,FALSE
0.16527637647800728,-733.2641374734967,FALSE
0.16552418586418968,-733.2511856028322,FALSE
0.16577236680675048,-733.2381949680181,FALSE
0.16602091986278775,-733.225165453353,FALSE
0.166269845590235,-733.212096942792,FALSE
0.16651914454786215,-733.1989893199459,FALSE
0.16676881729527693,-733.1858424680801,FALSE
0.16701886439292613,-733.1726562701127,FALSE
0.16726928640209693,-733.1594306086162,FALSE
0.167520083884918,-733.1461653658126,FALSE
0.16777125740436086,-733.1328604235756,FALSE
0.16802280752424115,-733.1195156634282,FALSE
0.1682747348092198,-733.1061309665415,FALSE
0.16852703982480458,-733.0927062137345,FALSE
0.16877972313735093,-733.0792412854721,FALSE
0.16903278531406357,-733.065736061865,FALSE
0.16928622692299763,-733.0521904226678,FALSE
0.16954004853305998,-733.0386042472785,FALSE
0.16979425071401053,-733.0249774147379,FALSE
0.17004883403646337,-733.011309803727,FALSE
0.17030379907188822,-732.9976012925672,FALSE
0.1705591463926116,-732.9838517592198,FALSE
0.17081487657181826,-732.9700610812828,FALSE
0.1710709901835522,-732.9562291359922,FALSE
0.17132748780271825,-732.9423558002195,FALSE
0.17158437000508317,-732.9284409504709,FALSE
0.171841637367277,-732.9144844628862,FALSE
0.1720992904667944,-732.9004862132387,FALSE
0.17235732988199584,-732.8864460769322,FALSE
0.17261575619210906,-732.8723639290018,FALSE
0.17287456997723014,-732.8582396441119,FALSE
0.1731337718183251,-732.844073096555,FALSE
0.1733933622972309,-732.8298641602514,FALSE
0.17365334199665694,-732.8156127087466,FALSE
0.1739137115001863,-732.8013186152124,FALSE
0.1741744713922771,-732.7869817524434,FALSE
0.17443562225826373,-732.7726019928581,FALSE
0.17469716468435822,-732.758179208496,FALSE
0.17495909925765152,-732.7437132710181,FALSE
0.17522142656611495,-732.729204051704,FALSE
0.17548414719860128,-732.7146514214523,FALSE
0.17574726174484626,-732.7000552507792,FALSE
0.17601077079546984,-732.6854154098164,FALSE
0.17627467494197754,-732.6707317683113,FALSE
0.17653897477676178,-732.6560041956251,FALSE
0.17680367089310312,-732.6412325607316,FALSE
0.17706876388517173,-732.6264167322166,FALSE
0.1773342543480286,-732.6115565782765,FALSE
0.17760014287762704,-732.5966519667168,FALSE
0.17786643007081382,-732.5817027649515,FALSE
0.17813311652533062,-732.566708840002,FALSE
0.1784002028398153,-732.5516700584948,FALSE
0.17866768961380344,-732.5365862866626,FALSE
0.1789355774477294,-732.5214573903409,FALSE
0.17920386694292784,-732.5062832349674,FALSE
0.1794725587016351,-732.4910636855825,FALSE
0.17974165332699038,-732.4757986068253,FALSE
0.1800111514230374,-732.460487862935,FALSE
0.18028105359472532,-732.4451313177482,FALSE
0.18055136044791054,-732.4297288346985,FALSE
0.18082207258935773,-732.4142802768142,FALSE
0.18109319062674137,-732.3987855067193,FALSE
0.18136471516864705,-732.3832443866297,FALSE
0.1816366468245729,-732.367656778354,FALSE
0.18190898620493082,-732.352022543291,FALSE
0.182181733921048,-732.33634154242975,FALSE
0.18245489058516826,-732.3206136363474,FALSE
0.18272845681045335,-732.3048386852078,FALSE
0.18300243321098436,-732.2890165487614,FALSE
0.18327682040176316,-732.2731470863433,FALSE
0.18355161899871367,-732.257230156872,FALSE
0.18382682961868335,-732.2412656188482,FALSE
0.18410245287944454,-732.2252533303541,FALSE
0.18437848939969578,-732.2091931490514,FALSE
0.18465493979906336,-732.1930849321811,FALSE
0.1849318046981026,-732.1769285365608,FALSE
0.18520908471829917,-732.1607238185846,FALSE
0.18548678048207065,-732.1444706342222,FALSE
0.18576489261276785,-732.1281688390161,FALSE
0.18604342173467617,-732.1118182880822,FALSE
0.18632236847301706,-732.0954188361065,FALSE
0.18660173345394943,-732.0789703373463,FALSE
0.18688151730457092,-732.0624726456266,FALSE
0.18716172065291964,-732.0459256143404,FALSE
0.18744234412797514,-732.0293290964469,FALSE
0.18772338835966015,-732.01268294447,FALSE
0.1880048539788418,-731.9959870104977,FALSE
0.18828674161733325,-731.9792411461801,FALSE
0.18856905190789486,-731.9624452027288,FALSE
0.18885178548423576,-731.9455990309143,FALSE
0.18913494298101524,-731.9287024810668,FALSE
0.18941852503384415,-731.9117554030738,FALSE
0.18970253227928652,-731.8947576463779,FALSE
0.18998696535486057,-731.8777090599772,FALSE
0.19027182489904054,-731.8606094924227,FALSE
0.19055711155125796,-731.843458791818,FALSE
0.19084282595190305,-731.8262568058171,FALSE
0.19112896874232627,-731.809003381624,FALSE
0.19141554056483964,-731.7916983659906,FALSE
0.19170254206271828,-731.7743416052155,FALSE
0.19198997388020178,-731.756932945143,FALSE
0.19227783666249576,-731.739472231162,FALSE
0.19256613105577314,-731.721959308204,FALSE
0.19285485770717573,-731.7043940207418,FALSE
0.19314401726481564,-731.6867762127891,FALSE
0.19343361037777673,-731.6691057278983,FALSE
0.19372363769611606,-731.651382409159,FALSE
0.19401409987086543,-731.6336060991977,FALSE
0.1943049975540326,-731.6157766401751,FALSE
0.19459633139860322,-731.5978938737858,FALSE
0.1948881020585417,-731.5799576412564,FALSE
0.1951803101887932,-731.561967783345,FALSE
0.19547295644528473,-731.543924140338,FALSE
0.19576604148492685,-731.5258265520508,FALSE
0.19605956596561508,-731.5076748578252,FALSE
0.19635353054623128,-731.4894688965285,FALSE
0.19664793588664534,-731.4712085065514,FALSE
0.19694278264771636,-731.4528935258079,FALSE
0.19723807149129455,-731.434523791733,FALSE
0.19753380308022225,-731.416099141281,FALSE
0.19782997807833577,-731.3976194109257,FALSE
0.1981265971504667,-731.3790844366565,FALSE
0.19842366096244346,-731.3604940539799,FALSE
0.1987211701810928,-731.341848097915,FALSE
0.19901912547424128,-731.323146402995,FALSE
0.19931752751071677,-731.3043888032644,FALSE
0.19961637696034992,-731.2855751322766,FALSE
0.19991567449397585,-731.2667052230945,FALSE
0.20021542078343535,-731.2477789082883,FALSE
0.20051561650157654,-731.2287960199327,FALSE
0.2008162623222565,-731.2097563896077,FALSE
0.20111735892034258,-731.1906598483959,FALSE
0.201418906971714,-731.171506226881,FALSE
0.20172090715326343,-731.1522953551472,FALSE
0.20202336014289837,-731.1330270627764,FALSE
0.20232626661954278,-731.113701178848,FALSE
0.20262962726313868,-731.0943175319369,FALSE
0.2029334427546474,-731.0748759501122,FALSE
0.20323771377605135,-731.0553762609352,FALSE
0.2035424410103555,-731.0358182914589,FALSE
0.20384762514158888,-731.0162018682261,FALSE
0.20415326685480611,-730.9965268172668,FALSE
0.204459366836089,-730.9767929640992,FALSE
0.20476592577254793,-730.9570001337254,FALSE
0.2050729443523237,-730.9371481506321,FALSE
0.20538042326458875,-730.9172368387881,FALSE
0.20568836319954883,-730.8972660216427,FALSE
0.20599676484844465,-730.8772355221247,FALSE
0.20630562890355322,-730.8571451626406,FALSE
0.20661495605818966,-730.8369947650733,FALSE
0.20692474700670851,-730.81678415078,FALSE
0.2072350024445055,-730.7965131405914,FALSE
0.20754572306801883,-730.77618155481,FALSE
0.20785690957473119,-730.7557892132081,FALSE
0.2081685626631708,-730.7353359350273,FALSE
0.2084806830329134,-730.7148215389755,FALSE
0.20879327138458353,-730.6942458432263,FALSE
0.20910632841985627,-730.6736086654179,FALSE
0.20941985484145878,-730.6529098226501,FALSE
0.20973385135317182,-730.6321491314843,FALSE
0.21004831865983145,-730.6113264079409,FALSE
0.21036325746733037,-730.5904414674982,FALSE
0.21067866848261993,-730.5694941250905,FALSE
0.21099455241371126,-730.5484841951071,FALSE
0.21131090996967708,-730.5274114913898,FALSE
0.2116277418606533,-730.5062758272329,FALSE
0.21194504879784062,-730.4850770153795,FALSE
0.21226283149350603,-730.4638148680215,FALSE
0.21258109066098446,-730.4424891967974,FALSE
0.21289982701468044,-730.4210998127912,FALSE
0.21321904127006955,-730.39964652653,FALSE
0.2135387341437003,-730.3781291479828,FALSE
0.21385890635319546,-730.3565474865594,FALSE
0.21417955861725374,-730.3349013511078,FALSE
0.2145006916556515,-730.3131905499131,FALSE
0.21482230618924433,-730.291414890696,FALSE
0.21514440293996856,-730.2695741806111,FALSE
0.21546698263084305,-730.2476682262452,FALSE
0.21579004598597062,-730.2256968336153,FALSE
0.21611359373053998,-730.2036598081678,FALSE
0.21643762659082696,-730.1815569547758,FALSE
0.2167621452941964,-730.1593880777388,FALSE
0.21708715056910383,-730.1371529807791,FALSE
0.2174126431450968,-730.1148514670427,FALSE
0.2177386237528169,-730.0924833390951,FALSE
0.21806509312400116,-730.0700483989212,FALSE
0.21839205199148368,-730.0475464479234,FALSE
0.21871950108919738,-730.0249772869192,FALSE
0.21904744115217575,-730.0023407161409,FALSE
0.21937587291655417,-729.9796365352317,FALSE
0.21970479711957183,-729.9568645432466,FALSE
0.22003421449957336,-729.934024538649,FALSE
0.2203641257960103,-729.9111163193091,FALSE
0.2206945317494431,-729.8881396825035,FALSE
0.22102543310154235,-729.8650944249113,FALSE
0.22135683059509084,-729.8419803426146,FALSE
0.22168872497398498,-729.8187972310955,FALSE
0.22202111698323665,-729.7955448852342,FALSE
0.22235400736897468,-729.7722230993088,FALSE
0.2226873968784466,-729.7488316669916,FALSE
0.2230212862600204,-729.7253703813487,FALSE
0.22335567626318614,-729.7018390348375,FALSE
0.22369056763855763,-729.678237419306,FALSE
0.22402596113787407,-729.6545653259892,FALSE
0.22436185751400187,-729.6308225455098,FALSE
0.22469825752093617,-729.6070088678739,FALSE
0.22503516191380277,-729.5831240824715,FALSE
0.22537257144885955,-729.5591679780728,FALSE
0.22571048688349835,-729.5351403428278,FALSE
0.22604890897624655,-729.511040964264,FALSE
0.22638783848676894,-729.4868696292845,FALSE
0.2267272761758692,-729.4626261241661,FALSE
0.2270672228054919,-729.4383102345585,FALSE
0.22740767913872384,-729.4139217454808,FALSE
0.22774864593979613,-729.3894604413216,FALSE
0.2280901239740857,-729.3649261058351,FALSE
0.228432114008117,-729.3403185221415,FALSE
0.22877461680956382,-729.3156374727237,FALSE
0.22911763314725098,-729.2908827394256,FALSE
0.22946116379115603,-729.2660541034504,FALSE
0.229805209512411,-729.24115134536,FALSE
0.23014977108330412,-729.2161742450705,FALSE
0.23049484927728156,-729.1911225818532,FALSE
0.23084044486894922,-729.165996134331,FALSE
0.23118655863407436,-729.1407946804766,FALSE
0.23153319134958741,-729.1155179976117,FALSE
0.23188034379358372,-729.0901658624042,FALSE
0.23222801674532523,-729.0647380508666,FALSE
0.23257621098524234,-729.039234338354,FALSE
0.23292492729493555,-729.0136544995628,FALSE
0.23327416645717733,-728.9879983085278,FALSE
0.23362392925591371,-728.9622655386215,FALSE
0.2339742164762663,-728.9364559625507,FALSE
0.2343250289045337,-728.9105693523567,FALSE
0.2346763673281936,-728.8846054794109,FALSE
0.23502823253590435,-728.8585641144151,FALSE
0.23538062531750678,-728.8324450273983,FALSE
0.23573354646402597,-728.8062479877151,FALSE
0.2360869967676731,-728.7799727640439,FALSE
0.2364409770218471,-728.7536191243847,FALSE
0.23679548802113645,-728.7271868360575,FALSE
0.23715053056132115,-728.7006756657003,FALSE
0.23750610543937428,-728.6740853792667,FALSE
0.23786221345346384,-728.6474157420246,FALSE
0.23821885540295462,-728.6206665185535,FALSE
0.23857603208840994,-728.5938374727438,FALSE
0.23893374431159342,-728.5669283677931,FALSE
0.23929199287547087,-728.5399389662057,FALSE
0.23965077858421197,-728.5128690297895,FALSE
0.2400101022431923,-728.4857183196553,FALSE
0.2403699646589948,-728.4584865962138,FALSE
0.24073036663941186,-728.4311736191733,FALSE
0.24109130899344702,-728.4037791475392,FALSE
0.24145279253131685,-728.3763029396104,FALSE
0.24181481806445268,-728.3487447529782,FALSE
0.24217738640550251,-728.3211043445242,FALSE
0.24254049836833277,-728.2933814704178,FALSE
0.24290415476803015,-728.2655758861147,FALSE
0.24326835642090355,-728.2376873463547,FALSE
0.24363310414448572,-728.2097156051597,FALSE
0.2439983987575352,-728.181660415831,FALSE
0.2443642410800382,-728.1535215309488,FALSE
0.2447306319332103,-728.1252987023685,FALSE
0.24509757213949845,-728.0969916812195,FALSE
0.2454650625225827,-728.0686002179027,FALSE
0.2458331039073782,-728.0401240620894,FALSE
0.24620169712003673,-728.0115629627178,FALSE
0.24657084298794907,-727.9829166679921,FALSE
0.24694054233974633,-727.9541849253793,FALSE
0.2473107960053021,-727.9253674816085,FALSE
0.24768160481573429,-727.8964640826679,FALSE
0.24805296960340692,-727.8674744738025,FALSE
0.24842489120193204,-727.8383983995126,FALSE
0.2487973704461716,-727.8092356035512,FALSE
0.24917040817223923,-727.7799858289226,FALSE
0.2495440052175023,-727.750648817879,FALSE
0.24991816242058373,-727.72122431192,FALSE
0.25029288062136373,-727.6917120517892,FALSE
0.25066816066098185,-727.6621117774722,FALSE
0.25104400338183874,-727.6324232281952,FALSE
0.25142040962759826,-727.6026461424221,FALSE
0.25179738024318915,-727.572780257853,FALSE
0.2521749160748069,-727.542825311421,FALSE
0.2525530179699159,-727.5127810392909,FALSE
0.25293168677725125,-727.4826471768571,FALSE
0.2533109233468205,-727.452423458741,FALSE
0.2536907285299056,-727.4221096187886,FALSE
0.254071103179065,-727.3917053900688,FALSE
0.25445204814813543,-727.3612105048713,FALSE
0.2548335642922338,-727.330624694704,FALSE
0.2552156524677592,-727.2999476902908,FALSE
0.2555983135323947,-727.2691792215691,FALSE
0.25598154834510933,-727.2383190176887,FALSE
0.2563653577661603,-727.2073668070087,FALSE
0.25674974265709427,-727.176322317095,FALSE
0.2571347038807499,-727.1451852747186,FALSE
0.25752024230125947,-727.113955405854,FALSE
0.257906358784051,-727.0826324356748,FALSE
0.25829305419585,-727.0512160885538,FALSE
0.2586803294046816,-727.0197060880596,FALSE
0.25906818527987235,-726.988102156954,FALSE
0.2594566226920522,-726.9564040171912,FALSE
0.2598456425131567,-726.9246113899133,FALSE
0.2602352456164285,-726.8927239954498,FALSE
0.26062543287641976,-726.8607415533152,FALSE
0.2610162051689937,-726.8286637822058,FALSE
0.261407563371327,-726.7964903999974,FALSE
0.2617995083619113,-726.7642211237444,FALSE
0.2621920410205556,-726.7318556696755,FALSE
0.2625851622283881,-726.699393753193,FALSE
0.2629788728678579,-726.6668350888701,FALSE
0.26337317382273756,-726.6341793904477,FALSE
0.26376806597812436,-726.6014263708328,FALSE
0.26416355022044286,-726.5685757420963,FALSE
0.2645596274374467,-726.5356272154703,FALSE
0.26495629851822056,-726.5025805013455,FALSE
0.26535356435318214,-726.46943530927,FALSE
0.26575142583408423,-726.4361913479449,FALSE
0.26614988385401667,-726.402848325224,FALSE
0.2665489393074084,-726.36940594811006,FALSE
0.26694859309002944,-726.3358639227534,FALSE
0.2673488460989929,-726.3022219544482,FALSE
0.2677496992327568,-726.2684797476315,FALSE
0.26815115339112666,-726.23463700588,FALSE
0.26855320947525674,-726.2006934319076,FALSE
0.2689558683876527,-726.1666487275634,FALSE
0.2693591310321732,-726.132502593829,FALSE
0.26976299831403233,-726.0982547308162,FALSE
0.27016747113980133,-726.0639048377644,FALSE
0.2705725504174107,-726.0294526130384,FALSE
0.2709782370561522,-725.9948977541255,FALSE
0.2713845319666811,-725.9602399576337,FALSE
0.27179143606101797,-725.9254789192883,FALSE
0.2721989502525508,-725.8906143339308,FALSE
0.27260707545603713,-725.8556458955147,FALSE
0.27301581258760615,-725.8205732971048,FALSE
0.2734251625647604,-725.7853962308735,FALSE
0.2738351263063784,-725.7501143880984,FALSE
0.27424570473271626,-725.7147274591601,FALSE
0.27465689876540983,-725.6792351335401,FALSE
0.2750687093274769,-725.6436370998176,FALSE
0.2754811373433192,-725.607933045667,FALSE
0.2758941837387244,-725.5721226578557,FALSE
0.27630784944086834,-725.5362056222414,FALSE
0.2767221353783171,-725.5001816237697,FALSE
0.2771370424810287,-725.4640503464714,FALSE
0.277552571680356,-725.4278114734602,FALSE
0.277968723909048,-725.3914646869293,FALSE
0.2783855001012521,-725.3550096681503,FALSE
0.2788029011925167,-725.3184460974695,FALSE
0.27922092811979254,-725.2817736543051,FALSE
0.27963958182143545,-725.2449920171458,FALSE
0.2800588632372081,-725.2081008635474,FALSE
0.28047877330828214,-725.1710998701302,FALSE
0.2808993129772406,-725.1339887125765,FALSE
0.28132048318807956,-725.0967670656281,FALSE
0.2817422848862106,-725.059434603084,FALSE
0.28216471901846285,-725.0219909977967,FALSE
0.2825877865330849,-724.9844359216706,FALSE
0.2830114883797473,-724.9467690456589,FALSE
0.2834358255095445,-724.9089900397614,FALSE
0.28386079887499677,-724.8710985730213,FALSE
0.28428640943005273,-724.8330943135225,FALSE
0.28471265813009144,-724.7949769283872,FALSE
0.2851395459319242,-724.756746083774,FALSE
0.2855670737937969,-724.7184014448735,FALSE
0.2859952426753924,-724.6799426759073,FALSE
0.2864240535378323,-724.6413694401236,FALSE
0.28685350734367926,-724.6026813997969,FALSE
0.2872836050569394,-724.5638782162226,FALSE
0.28771434764306386,-724.524959549716,FALSE
0.28814573606895166,-724.4859250596094,FALSE
0.2885777713029515,-724.4467744042485,FALSE
0.2890104543148639,-724.4075072409911,FALSE
0.2894437860759434,-724.3681232262027,FALSE
0.28987776755890104,-724.3286220152553,FALSE
0.29031239973790607,-724.2890032625234,FALSE
0.2907476835885885,-724.2492666213823,FALSE
0.29118362008804116,-724.2094117442043,FALSE
0.2916202102148218,-724.169438282357,FALSE
0.2920574549489555,-724.1293458861993,FALSE
0.29249535527193676,-724.0891342050802,FALSE
0.2929339121667316,-724.048802887334,FALSE
0.2933731266177799,-724.0083515802796,FALSE
0.29381299961099766,-723.9677799302161,FALSE
0.29425353213377897,-723.9270875824208,FALSE
0.29469472517499845,-723.8862741811458,FALSE
0.2951365797250135,-723.845339369616,FALSE
0.29557909677566624,-723.804282790026,FALSE
0.2960222773202861,-723.7631040835361,FALSE
0.2964661223536918,-723.7218028902713,FALSE
0.2969106328721936,-723.6803788493174,FALSE
0.2973558098735957,-723.6388315987176,FALSE
0.2978016543571983,-723.5971607754714,FALSE
0.29824816732379994,-723.5553660155298,FALSE
0.2986953497756996,-723.5134469537934,FALSE
0.2991432027166993,-723.4714032241101,FALSE
0.2995917271521059,-723.4292344592706,FALSE
0.3000409240887339,-723.3869402910069,FALSE
0.3004907945349069,-723.3445203499883,FALSE
0.3009413395004608,-723.30197426582,FALSE
0.30139255999674536,-723.2593016670386,FALSE
0.3018444570366267,-723.2165021811094,FALSE
0.30229703163448984,-723.1735754344247,FALSE
0.30275028480624044,-723.1305210522996,FALSE
0.3032042175693075,-723.0873386589695,FALSE
0.3036588309426455,-723.0440278775874,FALSE
0.30411412594673687,-723.0005883302197,FALSE
0.3045701036035939,-722.9570196378455,FALSE
0.30502676493676123,-722.9133214203514,FALSE
0.3054841109713183,-722.8694932965294,FALSE
0.3059421427338815,-722.8255348840745,FALSE
0.30640086125260635,-722.7814457995804,FALSE
0.30686026755719015,-722.7372256585375,FALSE
0.307320362678874,-722.6928740753299,FALSE
0.30778114765044506,-722.6483906632315,FALSE
0.3082426235062394,-722.6037750344038,FALSE
0.3087047912821435,-722.5590267998926,FALSE
0.30916765201559726,-722.5141455696249,FALSE
0.309631206745596,-722.4691309524057,FALSE
0.31009545651269294,-722.4239825559157,FALSE
0.3105604023590014,-722.3786999867069,FALSE
0.31102604532819716,-722.3332828502009,FALSE
0.31149238646552097,-722.287730750685,FALSE
